Id,EventTitle,EventDescription,StartTime,EndTime,ServerId,EventId,HostId,HostName,RoleId,IsActive,HasEnded,AttendeeCount,AttendeeIds,AttendeeNames,AttendeeStatuses
240,Movie Night Mondays,"@Faceless Events @Movie Night

**Horror** Movie Night Mondays  
Starts at <t:1728351000:f>

The Faceless:  
[DISCORD](https://discord.gg/thefaceless)  
[VRCHAT GROUP](https://vrc.group/NOFACE.0408)

Our Home:  
[VRU GROUP](https://vrc.group/VRU.4686)

||#notacult||",2025-04-15 01:30:00,2025-04-15 03:30:00,480695542155051010,1361042225877750101,0,clear,1361042225013981255,0,1,2,"261014673678270464,764697065351544863","kitpup,wickedproxy","Tentative,Attending"
239,DJing Q&A w/ Maus,Maus is coming in this week to share their experience with DJing with us!,2025-04-15 00:00:00,2025-04-15 01:00:00,480695542155051010,1361042224434905118,0,clear,1361042223239794958,0,1,2,"211750261922725888,261014673678270464","basic_bit,kitpup","Attending,Attending"
238,Breakin' Class with Ellie,Our guru will be none other than the extraordinary Elliesaurus from The Temple and Virtual Open Dance Studio (VODS)‚ who will be directing us all in the beautiful art of break dancing!,2025-04-14 21:00:00,2025-04-14 22:00:00,480695542155051010,1361042221432049714,0,clear,1361042220148457583,0,1,3,"211750261922725888,758734374119145504,1022547160975294566","basic_bit,n0cturnal._,touchmesama6","Attending,Tentative,Attending"
237,Wotagei with Ruriki,"Our guru will be the radiant Ruriki‚ who will be showing us all the beautiful art of Japanese light stick dancing, Wotagei!!!",2025-04-14 18:00:00,2025-04-14 19:00:00,480695542155051010,1361042219024519189,0,clear,1361042218202431799,0,1,0,,,
235,Community Night,"We will be having a blast with The Faceless and friends!!!

Remember, if you come across any games that you think the group would enjoy, all are more than welcome to post about them in <#1195487670319710330> Can't wait to see all of you lovely people there!!!  
Future Activities To Be Announced through Discord Events.

We all get busy, it's part of life, so make sure to join The Faceless discord, go to the top of the discord channel list, and click the corresponding event to register and get notified!!!

||#notacult||",2025-04-14 00:00:00,2025-04-14 05:00:00,480695542155051010,1358609215970742486,0,clear,1358609194038722651,0,1,1,764697065351544863,wickedproxy,Tentative
236,Community Night,"We will be having a blast with The Faceless and friends!!!

Remember, if you come across any games that you think the group would enjoy, all are more than welcome to post about them in <#1195487670319710330> Can't wait to see all of you lovely people there!!!  
Future Activities To Be Announced through Discord Events.

We all get busy, it's part of life, so make sure to join The Faceless discord, go to the top of the discord channel list, and click the corresponding event to register and get notified!!!

||#notacult||",2025-04-14 00:00:00,2025-04-14 05:00:00,480695542155051010,1361042205254615061,0,clear,1361042204155580598,0,1,0,,,
234,Photography Club with Thunderhook,"Our guru will be none other than the thoughtful Thunderhook, who will be here to help you start seeing things from different angles and perspectives! Through photography you will appreciate the world around you in a whole new way! Don't miss out on this amazing opportunity!",2025-04-13 22:15:00,2025-04-13 23:15:00,480695542155051010,1358609193031958610,0,clear,1358609192318927010,0,1,1,211750261922725888,basic_bit,Tentative
233,Esoterics Class w/ FoxyFoo,,2025-04-13 21:00:00,2025-04-13 22:00:00,480695542155051010,1358609191488458812,0,clear,1358609190632820808,0,1,1,821214940719218720,mrwattsvr,Tentative
232,Faceless Meditation,Come relax with us and get lost in the ancient practice of meditation!,2025-04-13 20:00:00,2025-04-13 21:00:00,480695542155051010,1358609189290901535,0,clear,1358609188640788511,0,1,2,"211750261922725888,1222293216468926625","basic_bit,pinkicloud","Tentative,Tentative"
231,Sign Sessions - ASL club - Xanori,"Our guru will be none other than the xany Xanori, who will be hosting the VR ASL Practice sessions! Through VR ASL you will expand your ability to communicate with more people in the world around you in a whole new way! Don't miss out on this amazing opportunity!",2025-04-13 01:30:00,2025-04-13 02:30:00,480695542155051010,1358609187327709209,0,clear,1358609186631712959,0,1,1,821214940719218720,mrwattsvr,Tentative
230,Collab Waltz class for Midnight Opera,,2025-04-12 22:00:00,2025-04-13 00:00:00,480695542155051010,1358609185977270433,0,clear,1358609184958058607,0,1,4,"180340126944067585,299843010386984981,581885320576892938,959748368538669056","airbee_,foxoneo,kozykozy,sirluni","Attending,Tentative,Attending,Attending"
229,Intro to DJing with Embex,"Our guru will be none other than Embex‚ who will be initiating you into the mysteries of music, DJing, and track mixing.",2025-04-12 21:00:00,2025-04-12 23:00:00,480695542155051010,1358609183985111072,0,clear,1358609183536320692,0,1,0,,,
228,Vibe Session - Lounge and Cypher - Embex,"Featuring Live DJ Embex! Come chill with us for great music, great vibes, a cypher, and sharing!",2025-04-12 01:00:00,2025-04-12 03:00:00,480695542155051010,1358609182562975895,0,clear,1358609160844873839,0,1,2,"105427667146293248,764697065351544863","kiotakashi,wickedproxy","Tentative,Tentative"
227,TALKS W/ CLOCKS,,2025-04-11 23:00:00,2025-04-12 01:00:00,480695542155051010,1358609159297433813,0,clear,1358609158903037972,0,1,2,"105427667146293248,148388754044747776","kiotakashi,tarkus_","Attending,Tentative"
226,Ballroom Waltz Dance Class With Luni,Our guru will be none other than Liminal Luni‚ who will be showing us all the beautiful art of Ballroom Dancing to impress and mesmerize the masses!!!,2025-04-11 21:00:00,2025-04-11 22:30:00,480695542155051010,1358609157598478378,0,clear,1358609156692644031,0,1,7,"148388754044747776,180340126944067585,299843010386984981,561561733915869194,581885320576892938,699933716415512616,959748368538669056","airbee_,astrild,foxoneo,kozykozy,sirluni,tarkus_,zaccke","Attending,Attending,Tentative,Tentative,Attending,Attending,Attending"
225,Karokee Night,"This Thursday evening come ► Sing A Song With Us ►  
Karaoke collab! Let's turn up and have a blast singing together!  
Doors open at: <...> and we will go until <...>

Now with 2 microphones for duets **AND QUEST COMPATIBLE!!**

Featuring vocals from our Bombastic Blind Prophet and Fabulous FoxyFoo!!!

The Den:   
https://discord.gg/r7f86gd7PF  
https://vrc.group/THEDEN.1431

The Faceless:  
https://discord.gg/thefaceless  
https://vrchat.com/home/user/usr\_f0ad9938-b547-4de5-8c16-5da58606614b  
https://vrc.group/NOFACE.0408  
https://vrc.group/VRU.4686

||#notacult||",2025-04-11 03:00:00,2025-04-11 08:00:00,480695542155051010,1358609155522564287,0,clear,1358609155291877406,0,1,2,"764697065351544863,821214940719218720","mrwattsvr,wickedproxy","Tentative,Tentative"
224,Guide to Go-Go dancing with Gaster,Our guru will be the ghastly Gaster‚ who is a go go dancer and prefect with Ministry Promotions․ They will be sharing tips‚ tricks‚ and ideas they have come up with over their years as a go go dancer․ They plan on going over stretches that help get you warmed up‚ ways to connect with the audience‚ and some ideas to help you‚ if you ever feel like you're not really vibing with the musicǃǃǃ,2025-04-11 00:30:00,2025-04-11 01:30:00,480695542155051010,1358609154486567052,0,clear,1358609153576403006,0,1,1,105427667146293248,kiotakashi,Tentative
223,Yoga and Stretching with BASICBIT,Our guru will be none other than the brilliant BASICBIT‚ who will be stretching you all out and doing some yoga poses to help bring you spiritual and physical health and wellness.,2025-04-10 23:00:00,2025-04-11 00:00:00,480695542155051010,1358609152381026469,0,clear,1358609152070652078,0,1,2,"105427667146293248,1059979607383736361","kiotakashi,miyuno.exe","Tentative,Tentative"
222,Creative Coding Club with Joyful Decay,"Our guru will be none other than the jaunty Joyful Decay, who will be here to help you navigate and demystify the details of p5.JS (JavaScript) to create artwork with coding. **BEGINNER FRIENDLY all that is needed is a Web Browser and keyboard** ! Don't miss out on this amazing opportunity!",2025-04-10 21:00:00,2025-04-10 22:00:00,480695542155051010,1358609151122472972,0,clear,1358609150485069964,0,1,0,,,
221,ASL class with Wardragon,Our guru will be none other than wonderful WarDragon‚ who will be initiating us into the American Sign Language increasing communication with more people!!!,2025-04-10 03:00:00,2025-04-10 04:00:00,480695542155051010,1358609149390487737,0,clear,1358609127835832561,0,1,1,821214940719218720,mrwattsvr,Tentative
220,Sign Sessions - ASL club - Xanori,"Our guru will be none other than the xany Xanori, who will be hosting the VR ASL Practice sessions! Through VR ASL you will expand your ability to communicate with more people in the world around you in a whole new way! Don't miss out on this amazing opportunity!",2025-04-10 01:30:00,2025-04-10 02:30:00,480695542155051010,1358609126535467070,0,clear,1358609125751263242,0,1,1,821214940719218720,mrwattsvr,Tentative
219,Music Production with Embryonic,"We will be having a music production class with the eloquent Embryonic, who will be showing you all how to make beautiful music through the D.A.W. Reaper (which is free!).

Make sure you download the class software at: https://www.reaper.fm/download.php  , https://my.stevenslateaudio.com/product/ssd5-free  , and https://www.pluginboutique.com/ ",2025-04-10 00:00:00,2025-04-10 01:00:00,480695542155051010,1358609124459413709,0,clear,1358609123846918346,0,1,0,,,
218,Ballroom Bachata With Luni,Our guru will be none other than the luminous Luni‚ who will introduce to us all the style of Bachata! This is a great partner dance to help with being social and gaining rhythm. Come join us and have a blast with each other.,2025-04-09 22:00:00,2025-04-09 23:30:00,480695542155051010,1358609122861256926,0,clear,1358609121451966768,0,1,6,"180340126944067585,429231435631689728,581885320576892938,699933716415512616,708145548976455680,959748368538669056","airbee_,astrild,kozykozy,miscellaneousbowl,sirluni,sqveeb","Attending,Attending,Attending,Attending,Attending,Tentative"
217,Guide to Go-Go Dancing with Gregorif,"Our guru will be the graceful Gregorif who is a go go dancer and prefect with Ministry Promotions. They plan on going over stretches that help get you warmed up, ways to connect with the audience, and some ideas to help you, if you ever feel like you're not really vibing with the music!!!",2025-04-09 18:00:00,2025-04-09 19:00:00,480695542155051010,1358609120240074864,0,clear,1358609119300550837,0,1,1,247019280816799744,gregorif,Tentative
216,3D Modeling with Lowdisan,"The Faceless:  
[DISCORD](https://discord.gg/thefaceless)  
[VRCHAT GROUP](https://vrc.group/NOFACE.0408)

  
Our Home:  
[VRU GROUP](https://vrc.group/VRU.4686)

||#notacult||",2025-04-09 00:00:00,2025-04-09 02:00:00,480695542155051010,1358609118520410192,0,clear,1358609117387685998,0,1,0,,,
215,Vocal classes with ProfessorK,"Our guru will be none other than the professional ProfessorK, who will be here to help you stretch your vocal cords and make the most out of your beautiful voices. Don't miss out on this amazing opportunity!",2025-04-08 19:00:00,2025-04-08 20:00:00,480695542155051010,1358609116620128558,0,clear,1358609115747717151,0,1,1,177766183775240192,punkarts,Attending
214,Movie Night Mondays,"@Faceless Events @Movie Night

**Horror** Movie Night Mondays  
Starts at <t:1728351000:f>

The Faceless:  
[DISCORD](https://discord.gg/thefaceless)  
[VRCHAT GROUP](https://vrc.group/NOFACE.0408)

Our Home:  
[VRU GROUP](https://vrc.group/VRU.4686)

||#notacult||",2025-04-08 01:30:00,2025-04-08 03:30:00,480695542155051010,1358609114841743370,0,clear,1358609113986105404,0,1,1,764697065351544863,wickedproxy,Tentative
213,DJing Q&A,"The Faceless will be initiating you into the mysteries of music, DJing, and track mixing, as well as the history behind it and where it's going.",2025-04-08 00:00:00,2025-04-08 01:00:00,480695542155051010,1358609112530681980,0,clear,1358609110462890054,0,1,1,261014673678270464,kitpup,Attending
212,Breakin' Class with Ellie,Our guru will be none other than the extraordinary Elliesaurus from The Temple and Virtual Open Dance Studio (VODS)‚ who will be directing us all in the beautiful art of break dancing!,2025-04-07 21:00:00,2025-04-07 22:00:00,480695542155051010,1358609109733216436,0,clear,1358609108554481788,0,1,1,180340126944067585,airbee_,Tentative
211,Wotagei with Ruriki,"Our guru will be the radiant Ruriki‚ who will be showing us all the beautiful art of Japanese light stick dancing, Wotagei!!!",2025-04-07 18:00:00,2025-04-07 19:00:00,480695542155051010,1358609098349744249,0,clear,1358609096021901330,0,1,0,,,
209,Community Night,"We will be having a blast with The Faceless and friends!!!

Remember, if you come across any games that you think the group would enjoy, all are more than welcome to post about them in <#1195487670319710330> Can't wait to see all of you lovely people there!!!  
Future Activities To Be Announced through Discord Events.

We all get busy, it's part of life, so make sure to join The Faceless discord, go to the top of the discord channel list, and click the corresponding event to register and get notified!!!

||#notacult||",2025-04-07 00:00:00,2025-04-07 05:00:00,480695542155051010,1356076059711373405,0,clear,1356076059077902436,0,1,4,"211750261922725888,261014673678270464,718150787670212759,764697065351544863","basic_bit,kitpup,skulteran,wickedproxy","Tentative,Tentative,Tentative,Tentative"
208,Photography Club with Thunderhook,"Our guru will be none other than the thoughtful Thunderhook, who will be here to help you start seeing things from different angles and perspectives! Through photography you will appreciate the world around you in a whole new way! Don't miss out on this amazing opportunity!",2025-04-06 22:00:00,2025-04-06 23:00:00,480695542155051010,1356076058272731286,0,clear,1356076057492590753,0,1,1,211750261922725888,basic_bit,Tentative
207,Esoterics Class w/ FoxyFoo,,2025-04-06 21:00:00,2025-04-06 22:00:00,480695542155051010,1356076051427496057,0,clear,1356076031265476798,0,1,2,"261014673678270464,1288959786154590363","kitpup,willgold37","Attending,Attending"
